model,model_name,image_id,category,code_language,dists,clip_sim,edge_iou,edge_f1
claude-opus-4.6,Claude Opus 4.6,2721,algebra,unknown,0.1371673345565796,0.9743312001228333,0.05361638963222504,0.1017759217679164
claude-opus-4.6,Claude Opus 4.6,2726,metric geometry - length,tikz,0.23949497938156128,0.9206607937812805,0.13291139900684357,0.23463686659671235
claude-opus-4.6,Claude Opus 4.6,2734,algebra,unknown,0.14252233505249023,0.9676592946052551,0.16436311602592468,0.2823227885254427
claude-opus-4.6,Claude Opus 4.6,2735,analytic geometry,unknown,0.23572349548339844,0.9370043277740479,0.09438426792621613,0.17248834952871694
claude-opus-4.6,Claude Opus 4.6,2737,metric geometry - area,unknown,0.09932875633239746,0.989115297794342,0.4906197786331177,0.6582762185332774
claude-opus-4.6,Claude Opus 4.6,2738,statistics,unknown,0.18215066194534302,0.9107015132904053,0.0494149774312973,0.09417623692811078
claude-opus-4.6,Claude Opus 4.6,2739,metric geometry - area,unknown,0.07058817148208618,0.9849169850349426,0.3894326388835907,0.5605635600901506
claude-opus-4.6,Claude Opus 4.6,274,metric geometry - area,unknown,0.31872981786727905,0.9233993291854858,0.02870473638176918,0.055807532957956506
claude-opus-4.6,Claude Opus 4.6,2740,metric geometry - length,unknown,0.18024098873138428,0.9710679054260254,0.07400411367416382,0.13780974420157965
claude-opus-4.6,Claude Opus 4.6,2743,metric geometry - area,unknown,0.17169898748397827,0.9810866117477417,0.03429509699344635,0.06631588441551287
claude-opus-4.6,Claude Opus 4.6,2744,metric geometry - area,unknown,0.2735055685043335,0.8807851076126099,0.04840130731463432,0.09233354773524381
claude-opus-4.6,Claude Opus 4.6,2745,metric geometry - length,unknown,0.2421606183052063,0.9668185710906982,0.1414450705051422,0.2478350787988223
claude-opus-4.6,Claude Opus 4.6,2746,metric geometry - area,unknown,0.2740175127983093,0.8861646056175232,0.12787091732025146,0.22674744064079255
claude-opus-4.6,Claude Opus 4.6,2747,combinatorial geometry,unknown,0.1987016797065735,0.933512806892395,0.05964336916804314,0.11257253709941127
claude-opus-4.6,Claude Opus 4.6,2749,metric geometry - area,unknown,0.12824022769927979,0.982027530670166,0.557011067867279,0.7154876263675213
claude-opus-4.6,Claude Opus 4.6,275,transformation geometry,unknown,0.2477322816848755,0.9454483985900879,0.03709949553012848,0.07154471529759675
claude-opus-4.6,Claude Opus 4.6,2750,combinatorics,unknown,0.1713605523109436,0.9176850318908691,0.03744069114327431,0.0721789504639956
claude-opus-4.6,Claude Opus 4.6,2752,metric geometry - area,unknown,0.20326721668243408,0.9539587497711182,0.14358080923557281,0.25110740766963385
claude-opus-4.6,Claude Opus 4.6,2755,metric geometry - area,unknown,0.21918630599975586,0.9405771493911743,0.0648258849978447,0.12175866479476799
claude-opus-4.6,Claude Opus 4.6,2759,statistics,unknown,0.27990949153900146,0.8326938152313232,0.04930642247200012,0.09397907304331823
claude-opus-4.6,Claude Opus 4.6,276,algebra,unknown,0.2739063501358032,0.9358152747154236,0.07857797294855118,0.14570661363121296
claude-opus-4.6,Claude Opus 4.6,2760,solid geometry,unknown,0.27625977993011475,0.9112532734870911,0.13966262340545654,0.24509467705046475
claude-opus-4.6,Claude Opus 4.6,2763,solid geometry,unknown,0.29160118103027344,0.9324609041213989,0.12001220136880875,0.2143051716579517
claude-opus-4.6,Claude Opus 4.6,2764,statistics,unknown,0.20928984880447388,0.8542419672012329,0.09519151598215103,0.17383538382395372
claude-opus-4.6,Claude Opus 4.6,2765,statistics,unknown,0.29882317781448364,0.8264495730400085,0.13488979637622833,0.23771435665539478
claude-opus-4.6,Claude Opus 4.6,2766,algebra,unknown,0.28810715675354004,0.9311284422874451,0.04059470072388649,0.07802211463489012
claude-opus-4.6,Claude Opus 4.6,2768,combinatorics,unknown,0.06633079051971436,0.9672431349754333,0.1340271383523941,0.23637378303583576
claude-opus-4.6,Claude Opus 4.6,2769,arithmetic,unknown,0.2570425271987915,0.8594685196876526,0.07012300938367844,0.13105597304988917
claude-opus-4.6,Claude Opus 4.6,277,metric geometry - length,unknown,0.2933121919631958,0.9583562016487122,0.048083942383527756,0.09175590173253158
claude-opus-4.6,Claude Opus 4.6,2770,metric geometry - area,unknown,0.1943386197090149,0.9564856290817261,0.09744022786617279,0.17757728494676409
